Row ID,Variable Code,Variable,Consumption Category,Value,Variable Unit,Date,Reported Year,Prior Year
19000_2009_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,447,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,464,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,472,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,489,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,485,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,482,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,472,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,468,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,461,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,462,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,458,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,443,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,539,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-7_annual,SAPCE2-7,Per capita personal consumption expenditures: Other durable goods,Other durable goods,544,Dollars,12/31/2022,2022,2021
19000_1997_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,4730,Dollars,12/31/1997,1997,1996
19000_1998_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,4756,Dollars,12/31/1998,1998,1997
19000_1999_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,5064,Dollars,12/31/1999,1999,1998
19000_2000_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,5419,Dollars,12/31/2000,2000,1999
19000_2001_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,5442,Dollars,12/31/2001,2001,2000
19000_2003_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,5782,Dollars,12/31/2003,2003,2002
19000_2004_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,6260,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,6654,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,7126,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,7432,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,7806,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,7412,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,7704,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8279,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8399,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8419,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8507,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8238,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8267,Dollars,12/31/2016,2016,2015
19000_2022_SAPCE1-4_annual,SAPCE1-4,Total personal consumption expenditures: Motor vehicles and parts,Motor vehicles and parts,9004.5,Millions of current dollars,12/31/2022,2022,2021
19000_2017_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8505,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8811,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8839,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,8948,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,10085,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-8_annual,SAPCE2-8,Per capita personal consumption expenditures: Nondurable goods,Nondurable goods,11101,Dollars,12/31/2022,2022,2021
19000_1997_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1617,Dollars,12/31/1997,1997,1996
19000_1998_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1644,Dollars,12/31/1998,1998,1997
19000_1999_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1717,Dollars,12/31/1999,1999,1998
19000_2000_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1776,Dollars,12/31/2000,2000,1999
19000_2001_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1832,Dollars,12/31/2001,2001,2000
19000_2002_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1847,Dollars,12/31/2002,2002,2001
19000_2003_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,1907,Dollars,12/31/2003,2003,2002
19000_2004_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2013,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2105,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2199,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2310,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2412,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2436,Dollars,12/31/2009,2009,2008
19000_2010_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2466,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2574,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2660,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2685,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2767,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2832,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2913,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,2955,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,3034,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,3113,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,3414,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,3656,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-9_annual,SAPCE2-9,Per capita personal consumption expenditures: Food and beverages purchased for off-premises consumption,Food and beverages purchased for off-premises consumption,3938,Dollars,12/31/2022,2022,2021
19000_1997_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,752,Dollars,12/31/1997,1997,1996
19000_1998_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,774,Dollars,12/31/1998,1998,1997
19000_1999_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,808,Dollars,12/31/1999,1999,1998
19000_2000_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,825,Dollars,12/31/2000,2000,1999
19000_2001_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,810,Dollars,12/31/2001,2001,2000
19000_2002_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,801,Dollars,12/31/2002,2002,2001
19000_2003_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,822,Dollars,12/31/2003,2003,2002
19000_2004_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,841,Dollars,12/31/2004,2004,2003
19000_2005_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,859,Dollars,12/31/2005,2005,2004
19000_2006_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,876,Dollars,12/31/2006,2006,2005
19000_2007_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,853,Dollars,12/31/2007,2007,2006
19000_2008_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,858,Dollars,12/31/2008,2008,2007
19000_2009_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,856,Dollars,12/31/2009,2009,2008
19000_2005_SAPCE1-2_annual,SAPCE1-2,Total personal consumption expenditures: Goods,Goods,29851.4,Millions of current dollars,12/31/2005,2005,2004
19000_2010_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,876,Dollars,12/31/2010,2010,2009
19000_2011_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,882,Dollars,12/31/2011,2011,2010
19000_2012_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,896,Dollars,12/31/2012,2012,2011
19000_2013_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,904,Dollars,12/31/2013,2013,2012
19000_2014_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,922,Dollars,12/31/2014,2014,2013
19000_2015_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,927,Dollars,12/31/2015,2015,2014
19000_2016_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,961,Dollars,12/31/2016,2016,2015
19000_2017_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,970,Dollars,12/31/2017,2017,2016
19000_2018_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,985,Dollars,12/31/2018,2018,2017
19000_2019_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,956,Dollars,12/31/2019,2019,2018
19000_2020_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,874,Dollars,12/31/2020,2020,2019
19000_2021_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,1087,Dollars,12/31/2021,2021,2020
19000_2022_SAPCE2-10_annual,SAPCE2-10,Per capita personal consumption expenditures: Clothing and footwear,Clothing and footwear,1123,Dollars,12/31/2022,2022,2021
19000_1997_SAPCE2-11_annual,SAPCE2-11,Per capita personal consumption expenditures: Gasoline and other energy goods,Gasoline and other energy goods,751,Dollars,12/31/1997,1997,1996
